Entry,Exit,Origin,Dest,ID
417,451.25,S01UN,S15BS,RP7800
417,456.64,S01UN,S16MJ,RP5979
417,447.04,S01UN,S16MJ,RP4425
417,454.17,S01UN,S16MJ,RP3123
417,456.67,S01UN,S16MJ,RP7553
418,425.05,S01UN,S04PL,RP8624
418,426.03,S01UN,S04PL,RP9239
418,428.18,S01UN,S05M11,RP9564
418,427.69,S01UN,S05M11,RP4840
418,431.57,S01UN,S06M10,RP6832
418,429.60,S01UN,S06M10,RP2718
418,435.37,S01UN,S06M10,RP9787
418,429.11,S01UN,S06M10,RP2841
418,429.68,S01UN,S06M10,RP3196
418,434.66,S01UN,S07KP,RP5916
418,434.19,S01UN,S08SP,RP6018
418,434.26,S01UN,S09AG,RP9946
418,435.38,S01UN,S09AG,RP2961
418,442.48,S01UN,S09AG,RP9024
418,445.76,S01UN,S11FG,RP1270
418,443.17,S01UN,S12KB,RP2339
418,440.98,S01UN,S12KB,RP1258
418,450.11,S01UN,S13SB,RP8796
418,444.08,S01UN,S13SB,RP8143
418,451.37,S01UN,S14DU,RP9358
418,451.49,S01UN,S14DU,RP2247
418,452.27,S01UN,S15BS,RP1862
418,452.51,S01UN,S15BS,RP5041
418,455.72,S01UN,S15BS,RP4827
418,455.97,S01UN,S15BS,RP8367
418,455.79,S01UN,S16MJ,RP6676
418,449.34,S01UN,S16MJ,RP4493
418,448.79,S01UN,S16MJ,RP5069
418,453.18,S01UN,S16MJ,RP5021
419,433.50,S01UN,S04PL,RP6256
419,432.14,S01UN,S04PL,RP2314
419,430.00,S01UN,S05M11,RP3250
419,429.76,S01UN,S05M11,RP9780
419,438.99,S01UN,S06M10,RP3729
419,438.43,S01UN,S06M10,RP7591
419,433.11,S01UN,S06M10,RP2299
419,433.99,S01UN,S06M10,RP7153
419,433.20,S01UN,S07KP,RP7254
419,442.50,S01UN,S08SP,RP6392
419,441.69,S01UN,S08SP,RP5333
419,443.63,S01UN,S09AG,RP7148
419,436.50,S01UN,S09AG,RP5953
419,441.25,S01UN,S10BS,RP2190
419,444.32,S01UN,S11FG,RP4375
419,445.72,S01UN,S11FG,RP5475
419,447.60,S01UN,S12KB,RP4161
419,445.78,S01UN,S12KB,RP7938
419,452.59,S01UN,S13SB,RP6583
419,446.98,S01UN,S14DU,RP8913
419,445.79,S01UN,S14DU,RP4538
419,455.87,S01UN,S15BS,RP9433
419,450.16,S01UN,S15BS,RP1592
419,453.07,S01UN,S15BS,RP4674
419,448.39,S01UN,S15BS,RP4167
419,453.52,S01UN,S16MJ,RP4960
419,453.64,S01UN,S16MJ,RP9857
419,454.08,S01UN,S16MJ,RP9760
419,458.18,S01UN,S16MJ,RP5022
420,426.12,S01UN,S04PL,RP1483
420,432.08,S01UN,S05M11,RP7811
420,437.93,S01UN,S05M11,RP6901
420,429.15,S01UN,S05M11,RP1971
420,436.27,S01UN,S06M10,RP3721
420,432.28,S01UN,S06M10,RP8257
420,435.63,S01UN,S06M10,RP6096
420,434.46,S01UN,S06M10,RP9516
420,437.13,S01UN,S06M10,RP5412
420,434.65,S01UN,S07KP,RP7284
420,437.34,S01UN,S08SP,RP9245
420,445.09,S01UN,S09AG,RP5909
420,442.42,S01UN,S09AG,RP2480
420,440.08,S01UN,S09AG,RP2972
420,444.13,S01UN,S11FG,RP2587
420,446.31,S01UN,S11FG,RP4912
420,450.26,S01UN,S12KB,RP6320
420,446.97,S01UN,S12KB,RP3119
420,444.94,S01UN,S13SB,RP9748
420,445.51,S01UN,S13SB,RP8112
420,454.60,S01UN,S14DU,RP2508
420,453.56,S01UN,S14DU,RP9812
420,450.46,S01UN,S15BS,RP7842
420,452.01,S01UN,S15BS,RP5757
420,455.99,S01UN,S15BS,RP9810
420,453.73,S01UN,S15BS,RP3907
420,454.16,S01UN,S16MJ,RP9263
420,456.10,S01UN,S16MJ,RP4710
420,452.49,S01UN,S16MJ,RP5577
420,453.11,S01UN,S16MJ,RP8286
421,427.59,S01UN,S04PL,RP9721
421,434.36,S01UN,S04PL,RP5390
421,429.68,S01UN,S05M11,RP8778
421,430.56,S01UN,S05M11,RP7186
421,438.72,S01UN,S06M10,RP3248
421,438.86,S01UN,S06M10,RP9674
421,439.09,S01UN,S06M10,RP3892
421,440.83,S01UN,S06M10,RP9037
421,431.58,S01UN,S06M10,RP8215
421,436.86,S01UN,S07KP,RP8604
421,442.61,S01UN,S08SP,RP2895
421,441.17,S01UN,S08SP,RP4795
421,442.70,S01UN,S09AG,RP4651
421,437.40,S01UN,S09AG,RP4020
421,443.24,S01UN,S09AG,RP8627
421,445.50,S01UN,S10BS,RP5318
421,449.48,S01UN,S11FG,RP7922
421,448.33,S01UN,S11FG,RP3481
421,445.96,S01UN,S12KB,RP5497
421,452.21,S01UN,S12KB,RP6953
421,447.16,S01UN,S13SB,RP7509
421,449.15,S01UN,S14DU,RP4089
421,456.59,S01UN,S14DU,RP9714
421,455.65,S01UN,S15BS,RP6292
421,458.79,S01UN,S15BS,RP3689
421,452.31,S01UN,S15BS,RP3666
421,455.88,S01UN,S15BS,RP9523
421,452.28,S01UN,S16MJ,RP9217
421,453.13,S01UN,S16MJ,RP5445
421,456.41,S01UN,S16MJ,RP2177
421,453.87,S01UN,S16MJ,RP7436
422,431.04,S01UN,S04PL,RP9251
422,429.65,S01UN,S04PL,RP7876
422,439.71,S01UN,S05M11,RP3222
422,439.31,S01UN,S05M11,RP9333
422,437.40,S01UN,S06M10,RP6018
422,434.08,S01UN,S06M10,RP2482
422,439.91,S01UN,S06M10,RP6836
422,440.71,S01UN,S06M10,RP4338
422,440.96,S01UN,S06M10,RP4516
422,434.80,S01UN,S07KP,RP8412
422,444.62,S01UN,S08SP,RP9478
422,439.28,S01UN,S09AG,RP5332
422,439.97,S01UN,S09AG,RP6120
422,447.22,S01UN,S09AG,RP6890
422,448.86,S01UN,S10BS,RP7454
422,442.70,S01UN,S11FG,RP9701
422,445.98,S01UN,S11FG,RP7889
422,446.41,S01UN,S12KB,RP4296
422,449.16,S01UN,S12KB,RP4076
422,453.33,S01UN,S12KB,RP8278
422,446.31,S01UN,S13SB,RP5996
422,449.96,S01UN,S13SB,RP8487
422,453.41,S01UN,S14DU,RP3918
422,453.09,S01UN,S14DU,RP4210
422,456.71,S01UN,S15BS,RP5965
422,452.62,S01UN,S15BS,RP3619
422,457.62,S01UN,S15BS,RP4316
422,459.88,S01UN,S15BS,RP4258
422,455.75,S01UN,S16MJ,RP9465
422,460.04,S01UN,S16MJ,RP2691
422,457.08,S01UN,S16MJ,RP5337
422,455.01,S01UN,S16MJ,RP8263
423,429.19,S01UN,S04PL,RP7653
423,436.17,S01UN,S05M11,RP9069
423,433.77,S01UN,S05M11,RP6084
423,437.72,S01UN,S06M10,RP3584
423,440.20,S01UN,S06M10,RP8574
423,434.95,S01UN,S06M10,RP1665
423,433.48,S01UN,S06M10,RP2753
423,440.31,S01UN,S07KP,RP2911
423,445.33,S01UN,S08SP,RP9045
423,442.65,S01UN,S08SP,RP2344
423,444.04,S01UN,S09AG,RP7739
423,443.63,S01UN,S09AG,RP8415
423,445.32,S01UN,S09AG,RP1296
423,450.76,S01UN,S10BS,RP8968
423,449.55,S01UN,S11FG,RP1186
423,448.73,S01UN,S11FG,RP6675
423,452.60,S01UN,S12KB,RP4869
423,447.45,S01UN,S12KB,RP8018
423,452.24,S01UN,S13SB,RP6207
423,454.30,S01UN,S13SB,RP7856
423,458.85,S01UN,S14DU,RP3736
423,454.55,S01UN,S14DU,RP8837
423,459.00,S01UN,S15BS,RP6953
423,458.22,S01UN,S15BS,RP4367
423,458.61,S01UN,S15BS,RP4670
423,460.89,S01UN,S15BS,RP4422
423,454.89,S01UN,S16MJ,RP4473
423,459.29,S01UN,S16MJ,RP2837
423,455.65,S01UN,S16MJ,RP8670
423,459.82,S01UN,S16MJ,RP8056
424,437.12,S01UN,S04PL,RP6628
424,433.27,S01UN,S04PL,RP6352
424,440.22,S01UN,S05M11,RP6045
424,441.14,S01UN,S05M11,RP4732
424,435.98,S01UN,S05M11,RP1838
424,436.86,S01UN,S06M10,RP2511
424,437.85,S01UN,S06M10,RP6714
424,441.90,S01UN,S06M10,RP7328
424,442.42,S01UN,S06M10,RP5520
424,436.38,S01UN,S07KP,RP3375
424,440.85,S01UN,S08SP,RP7099
424,441.67,S01UN,S09AG,RP3157
424,445.73,S01UN,S09AG,RP6692
424,440.92,S01UN,S09AG,RP8362
424,450.52,S01UN,S11FG,RP6760
424,449.86,S01UN,S12KB,RP3239
424,455.97,S01UN,S12KB,RP6033
424,449.62,S01UN,S12KB,RP1628
424,456.15,S01UN,S13SB,RP7063
424,457.25,S01UN,S13SB,RP2318
424,456.38,S01UN,S14DU,RP6229
424,455.60,S01UN,S14DU,RP6003
424,454.24,S01UN,S15BS,RP3886
424,456.14,S01UN,S15BS,RP7488
424,457.76,S01UN,S15BS,RP2922
424,453.65,S01UN,S15BS,RP1144
424,460.89,S01UN,S16MJ,RP9588
424,461.13,S01UN,S16MJ,RP1499
424,457.70,S01UN,S16MJ,RP4588
424,462.09,S01UN,S16MJ,RP5661
425,440.53,S01UN,S04PL,RP9214
425,438.60,S01UN,S05M11,RP1435
425,436.88,S01UN,S05M11,RP2834
425,441.77,S01UN,S06M10,RP4856
425,441.97,S01UN,S06M10,RP4874
425,443.46,S01UN,S06M10,RP5569
425,439.99,S01UN,S06M10,RP1372
425,442.40,S01UN,S06M10,RP5599
425,444.66,S01UN,S07KP,RP4696
425,440.07,S01UN,S08SP,RP6898
425,450.89,S01UN,S09AG,RP7357
425,444.39,S01UN,S09AG,RP5423
425,444.61,S01UN,S09AG,RP3024
425,449.86,S01UN,S11FG,RP4615
425,451.42,S01UN,S11FG,RP9513
425,454.86,S01UN,S12KB,RP9602
425,453.68,S01UN,S12KB,RP1204
425,451.33,S01UN,S13SB,RP5812
425,453.46,S01UN,S14DU,RP1114
425,456.39,S01UN,S14DU,RP1526
425,454.26,S01UN,S15BS,RP2541
425,458.99,S01UN,S15BS,RP1261
425,457.46,S01UN,S15BS,RP7356
425,456.05,S01UN,S15BS,RP9198
425,461.24,S01UN,S16MJ,RP1617
425,463.58,S01UN,S16MJ,RP6631
425,462.29,S01UN,S16MJ,RP3688
425,458.43,S01UN,S16MJ,RP1673
426,436.98,S01UN,S04PL,RP2132
426,434.84,S01UN,S05M11,RP2139
426,438.95,S01UN,S05M11,RP9467
426,439.34,S01UN,S06M10,RP1549
426,438.71,S01UN,S06M10,RP4648
426,439.80,S01UN,S06M10,RP8246
426,439.31,S01UN,S06M10,RP2696
426,440.14,S01UN,S06M10,RP7388
426,447.60,S01UN,S07KP,RP4018
426,446.37,S01UN,S08SP,RP4205
426,442.01,S01UN,S09AG,RP9462
426,446.03,S01UN,S09AG,RP1411
426,447.81,S01UN,S11FG,RP9254
426,455.76,S01UN,S12KB,RP8268
426,450.17,S01UN,S12KB,RP5696
426,459.20,S01UN,S13SB,RP4758
426,454.39,S01UN,S13SB,RP4379
426,455.24,S01UN,S14DU,RP9238
426,458.33,S01UN,S14DU,RP1753
426,458.55,S01UN,S15BS,RP8094
426,460.72,S01UN,S15BS,RP9658
426,458.51,S01UN,S15BS,RP2043
426,455.05,S01UN,S15BS,RP7716
426,465.55,S01UN,S16MJ,RP1581
426,463.86,S01UN,S16MJ,RP3271
426,465.95,S01UN,S16MJ,RP8174
426,462.94,S01UN,S16MJ,RP4592
426,458.75,S01UN,S16MJ,RP3590
427,434.40,S01UN,S04PL,RP5170
427,440.33,S01UN,S04PL,RP8833
427,440.61,S01UN,S05M11,RP9732
427,436.68,S01UN,S05M11,RP5804
427,439.13,S01UN,S06M10,RP8758
427,439.91,S01UN,S06M10,RP8132
427,445.01,S01UN,S06M10,RP8776
427,438.14,S01UN,S06M10,RP3587
427,446.58,S01UN,S06M10,RP1009
427,448.28,S01UN,S07KP,RP8172
427,447.78,S01UN,S08SP,RP7142
427,449.19,S01UN,S08SP,RP7180
427,447.79,S01UN,S09AG,RP2514
427,444.17,S01UN,S09AG,RP8390
427,444.68,S01UN,S09AG,RP9850
427,446.26,S01UN,S10BS,RP4302
427,456.32,S01UN,S11FG,RP2720
427,454.91,S01UN,S11FG,RP8615
427,455.48,S01UN,S12KB,RP2899
427,458.94,S01UN,S12KB,RP8187
427,453.93,S01UN,S12KB,RP9825
427,458.63,S01UN,S13SB,RP1144
427,462.39,S01UN,S14DU,RP1962
427,456.06,S01UN,S14DU,RP6352
427,460.35,S01UN,S15BS,RP4119
427,462.38,S01UN,S15BS,RP8313
427,456.59,S01UN,S15BS,RP5109
427,459.16,S01UN,S15BS,RP3547
427,466.38,S01UN,S16MJ,RP1017
427,464.20,S01UN,S16MJ,RP3434
427,464.93,S01UN,S16MJ,RP4663
427,457.92,S01UN,S16MJ,RP3116
428,439.17,S01UN,S04PL,RP5229
428,436.52,S01UN,S04PL,RP3160
428,438.32,S01UN,S05M11,RP5402
428,445.10,S01UN,S05M11,RP1332
428,443.01,S01UN,S06M10,RP3656
428,446.64,S01UN,S06M10,RP9924
428,438.86,S01UN,S06M10,RP2909
428,439.50,S01UN,S06M10,RP5413
428,440.55,S01UN,S06M10,RP6866
428,449.83,S01UN,S07KP,RP5541
428,451.46,S01UN,S08SP,RP7137
428,449.36,S01UN,S08SP,RP7883
428,453.75,S01UN,S09AG,RP8375
428,450.26,S01UN,S09AG,RP7527
428,449.31,S01UN,S09AG,RP2025
428,451.83,S01UN,S10BS,RP4424
428,454.05,S01UN,S11FG,RP1678
428,453.63,S01UN,S12KB,RP9696
428,453.33,S01UN,S12KB,RP6115
428,456.38,S01UN,S13SB,RP1469
428,456.22,S01UN,S13SB,RP7104
428,456.96,S01UN,S14DU,RP1323
428,461.89,S01UN,S14DU,RP1176
428,464.63,S01UN,S15BS,RP7082
428,460.96,S01UN,S15BS,RP6914
428,456.36,S01UN,S15BS,RP9468
428,463.63,S01UN,S15BS,RP4654
428,466.26,S01UN,S16MJ,RP3273
428,466.01,S01UN,S16MJ,RP3812
428,466.35,S01UN,S16MJ,RP5899
428,463.40,S01UN,S16MJ,RP1950
429,438.59,S01UN,S04PL,RP3547
429,440.95,S01UN,S05M11,RP5747
429,438.87,S01UN,S05M11,RP2476
429,439.13,S01UN,S05M11,RP3189
429,440.66,S01UN,S06M10,RP3916
429,448.15,S01UN,S06M10,RP7220
429,445.60,S01UN,S06M10,RP5085
429,443.54,S01UN,S06M10,RP4899
429,447.46,S01UN,S07KP,RP2658
429,449.70,S01UN,S08SP,RP6700
429,445.73,S01UN,S09AG,RP4391
429,445.74,S01UN,S09AG,RP6640
429,452.54,S01UN,S09AG,RP2612
429,452.22,S01UN,S11FG,RP9287
429,456.14,S01UN,S11FG,RP8719
429,455.35,S01UN,S12KB,RP4967
429,456.40,S01UN,S12KB,RP5442
429,454.47,S01UN,S13SB,RP4292
429,454.70,S01UN,S13SB,RP3308
429,459.27,S01UN,S14DU,RP6349
429,455.67,S01UN,S14DU,RP1347
429,459.26,S01UN,S15BS,RP5686
429,458.75,S01UN,S15BS,RP2660
429,463.14,S01UN,S15BS,RP8536
429,457.45,S01UN,S15BS,RP9000
429,463.38,S01UN,S16MJ,RP2663
429,461.76,S01UN,S16MJ,RP8175
429,463.38,S01UN,S16MJ,RP1734
429,459.25,S01UN,S16MJ,RP9798
430,443.30,S01UN,S04PL,RP8938
430,441.01,S01UN,S04PL,RP2739
430,442.63,S01UN,S05M11,RP2393
430,447.66,S01UN,S05M11,RP1839
430,449.97,S01UN,S06M10,RP3597
430,446.32,S01UN,S06M10,RP6201
430,440.86,S01UN,S06M10,RP1721
430,444.07,S01UN,S06M10,RP5582
430,446.67,S01UN,S06M10,RP2621
430,447.97,S01UN,S07KP,RP7849
430,449.50,S01UN,S08SP,RP4097
430,450.45,S01UN,S09AG,RP7054
430,447.99,S01UN,S09AG,RP5234
430,452.96,S01UN,S09AG,RP3090
430,449.14,S01UN,S10BS,RP3989
430,459.66,S01UN,S11FG,RP3543
430,458.49,S01UN,S11FG,RP3964
430,452.74,S01UN,S12KB,RP4199
430,453.57,S01UN,S12KB,RP8267
430,456.69,S01UN,S13SB,RP7027
430,461.90,S01UN,S13SB,RP3558
430,459.95,S01UN,S14DU,RP3654
430,460.67,S01UN,S14DU,RP5382
430,458.81,S01UN,S15BS,RP7061
430,462.67,S01UN,S15BS,RP1345
430,458.65,S01UN,S15BS,RP4561
430,458.01,S01UN,S15BS,RP3373
430,464.68,S01UN,S16MJ,RP5432
430,465.18,S01UN,S16MJ,RP7735
430,466.32,S01UN,S16MJ,RP2509
430,460.28,S01UN,S16MJ,RP4944
431,445.09,S01UN,S04PL,RP5419
431,439.66,S01UN,S05M11,RP1553
431,439.61,S01UN,S05M11,RP2416
431,442.06,S01UN,S05M11,RP4053
431,448.45,S01UN,S06M10,RP9862
431,446.69,S01UN,S06M10,RP8120
431,450.30,S01UN,S06M10,RP5853
431,447.80,S01UN,S06M10,RP1267
431,450.58,S01UN,S07KP,RP8868
431,451.00,S01UN,S08SP,RP9911
431,452.91,S01UN,S09AG,RP5312
431,451.00,S01UN,S09AG,RP7533
431,452.45,S01UN,S09AG,RP1404
431,458.86,S01UN,S10BS,RP1837
431,451.40,S01UN,S11FG,RP7539
431,451.32,S01UN,S11FG,RP9790
431,462.73,S01UN,S12KB,RP1286
431,456.40,S01UN,S12KB,RP1638
431,458.29,S01UN,S12KB,RP1719
431,455.25,S01UN,S13SB,RP6419
431,463.31,S01UN,S14DU,RP4147
431,461.63,S01UN,S15BS,RP3921
431,462.70,S01UN,S15BS,RP9245
431,465.95,S01UN,S15BS,RP6657
431,460.79,S01UN,S15BS,RP8123
431,463.90,S01UN,S16MJ,RP7466
431,461.99,S01UN,S16MJ,RP6377
431,464.65,S01UN,S16MJ,RP3837
431,465.58,S01UN,S16MJ,RP5884
432,439.05,S01UN,S04PL,RP8036
432,441.10,S01UN,S04PL,RP2540
432,448.40,S01UN,S05M11,RP4148
432,449.88,S01UN,S05M11,RP8915
432,445.85,S01UN,S05M11,RP1129
432,445.57,S01UN,S06M10,RP1018
432,446.11,S01UN,S06M10,RP8535
432,449.40,S01UN,S06M10,RP5878
432,451.12,S01UN,S06M10,RP8519
432,443.59,S01UN,S06M10,RP1210
432,453.01,S01UN,S07KP,RP8321
432,448.53,S01UN,S08SP,RP8837
432,450.08,S01UN,S09AG,RP2493
432,453.93,S01UN,S09AG,RP2858
432,455.42,S01UN,S09AG,RP9102
432,451.49,S01UN,S10BS,RP2599
432,456.24,S01UN,S11FG,RP7802
432,463.39,S01UN,S12KB,RP5722
432,456.13,S01UN,S12KB,RP9897
432,464.78,S01UN,S13SB,RP1743
432,461.38,S01UN,S13SB,RP2555
432,461.58,S01UN,S14DU,RP9703
432,463.02,S01UN,S14DU,RP5702
432,467.83,S01UN,S15BS,RP1349
432,469.55,S01UN,S15BS,RP1561
432,466.56,S01UN,S15BS,RP4273
432,469.99,S01UN,S15BS,RP8704
432,468.16,S01UN,S16MJ,RP8633
432,463.11,S01UN,S16MJ,RP4448
432,470.39,S01UN,S16MJ,RP6292
432,462.75,S01UN,S16MJ,RP6042
432,462.59,S01UN,S16MJ,RP7433
433,446.32,S01UN,S04PL,RP8364
433,448.86,S01UN,S05M11,RP4388
433,445.76,S01UN,S05M11,RP5915
433,444.94,S01UN,S06M10,RP4559
433,447.37,S01UN,S06M10,RP7985
433,451.94,S01UN,S06M10,RP5578
433,444.33,S01UN,S06M10,RP1749
433,450.22,S01UN,S07KP,RP3314
433,453.96,S01UN,S08SP,RP8079
433,451.14,S01UN,S09AG,RP2214
433,455.07,S01UN,S09AG,RP7598
433,457.40,S01UN,S09AG,RP4296
433,458.32,S01UN,S10BS,RP2860
433,462.22,S01UN,S11FG,RP7896
433,460.17,S01UN,S11FG,RP4368
433,461.88,S01UN,S12KB,RP2256
433,461.96,S01UN,S12KB,RP2509
433,463.22,S01UN,S13SB,RP3650
433,465.60,S01UN,S13SB,RP9183
433,465.47,S01UN,S14DU,RP3609
433,464.58,S01UN,S14DU,RP1528
433,462.89,S01UN,S15BS,RP5901
433,470.60,S01UN,S15BS,RP4381
433,465.27,S01UN,S15BS,RP6783
433,466.54,S01UN,S15BS,RP9567
433,466.79,S01UN,S16MJ,RP4363
433,470.76,S01UN,S16MJ,RP5684
433,471.55,S01UN,S16MJ,RP9834
433,472.78,S01UN,S16MJ,RP3788
434,441.69,S01UN,S04PL,RP3783
434,446.89,S01UN,S04PL,RP2729
434,450.09,S01UN,S05M11,RP7880
434,449.43,S01UN,S05M11,RP2863
434,448.50,S01UN,S05M11,RP8617
434,445.25,S01UN,S06M10,RP7856
434,450.67,S01UN,S06M10,RP9778
434,448.84,S01UN,S06M10,RP2473
434,452.83,S01UN,S06M10,RP7145
434,444.84,S01UN,S06M10,RP1023
434,451.61,S01UN,S07KP,RP6286
434,457.89,S01UN,S08SP,RP4944
434,457.78,S01UN,S08SP,RP3861
434,457.87,S01UN,S09AG,RP7339
434,455.41,S01UN,S09AG,RP3937
434,457.02,S01UN,S10BS,RP8609
434,461.25,S01UN,S11FG,RP2155
434,463.48,S01UN,S11FG,RP4508
434,456.31,S01UN,S12KB,RP1343
434,458.87,S01UN,S12KB,RP9276
434,459.56,S01UN,S13SB,RP9722
434,462.80,S01UN,S13SB,RP1318
434,466.38,S01UN,S14DU,RP3345
434,468.93,S01UN,S14DU,RP7336
434,471.64,S01UN,S15BS,RP4696
434,469.44,S01UN,S15BS,RP3742
434,464.20,S01UN,S15BS,RP3778
434,467.56,S01UN,S15BS,RP8842
434,470.39,S01UN,S16MJ,RP3604
434,471.39,S01UN,S16MJ,RP6019
434,467.46,S01UN,S16MJ,RP1585
434,464.47,S01UN,S16MJ,RP9393
435,443.40,S01UN,S04PL,RP1722
435,445.94,S01UN,S04PL,RP6907
435,452.33,S01UN,S05M11,RP6563
435,451.27,S01UN,S05M11,RP7657
435,446.36,S01UN,S05M11,RP4380
435,454.02,S01UN,S06M10,RP6248
435,449.40,S01UN,S06M10,RP4062
435,454.95,S01UN,S06M10,RP8319
435,454.16,S01UN,S06M10,RP6538
435,452.33,S01UN,S06M10,RP1010
435,456.99,S01UN,S07KP,RP3462
435,456.45,S01UN,S08SP,RP6502
435,458.98,S01UN,S09AG,RP1486
435,456.60,S01UN,S09AG,RP9274
435,459.94,S01UN,S09AG,RP4846
435,455.88,S01UN,S10BS,RP3758
435,461.49,S01UN,S11FG,RP9614
435,459.50,S01UN,S11FG,RP4677
435,464.02,S01UN,S12KB,RP2327
435,463.76,S01UN,S12KB,RP9611
435,465.31,S01UN,S13SB,RP5457
435,466.17,S01UN,S13SB,RP1860
435,470.42,S01UN,S14DU,RP5471
435,463.81,S01UN,S14DU,RP3377
435,464.18,S01UN,S15BS,RP6022
435,472.60,S01UN,S15BS,RP2031
435,467.86,S01UN,S15BS,RP1553
435,464.93,S01UN,S15BS,RP2139
435,468.52,S01UN,S16MJ,RP6883
435,474.64,S01UN,S16MJ,RP5378
435,472.89,S01UN,S16MJ,RP5404
435,472.28,S01UN,S16MJ,RP4067
436,451.79,S01UN,S04PL,RP9184
436,453.96,S01UN,S05M11,RP8331
436,449.33,S01UN,S05M11,RP3729
436,454.92,S01UN,S06M10,RP3953
436,451.92,S01UN,S06M10,RP6293
436,447.10,S01UN,S06M10,RP8720
436,451.97,S01UN,S06M10,RP9873
436,450.50,S01UN,S06M10,RP3349
436,456.32,S01UN,S07KP,RP5629
436,450.05,S01UN,S08SP,RP6618
436,460.95,S01UN,S09AG,RP7110
436,458.32,S01UN,S09AG,RP4904
436,461.22,S01UN,S09AG,RP6460
436,457.74,S01UN,S10BS,RP4944
436,461.92,S01UN,S11FG,RP7003
436,456.90,S01UN,S11FG,RP3735
436,467.94,S01UN,S12KB,RP7889
436,462.34,S01UN,S12KB,RP4328
436,464.86,S01UN,S13SB,RP3676
436,468.02,S01UN,S14DU,RP9905
436,470.59,S01UN,S14DU,RP1742
436,467.98,S01UN,S15BS,RP5331
436,472.74,S01UN,S15BS,RP8669
436,464.00,S01UN,S15BS,RP5382
436,471.44,S01UN,S15BS,RP9799
436,475.87,S01UN,S16MJ,RP4097
436,475.15,S01UN,S16MJ,RP4898
436,469.00,S01UN,S16MJ,RP1941
436,469.22,S01UN,S16MJ,RP5855
437,447.63,S01UN,S03US,RP8616
437,444.10,S01UN,S04PL,RP9126
437,448.54,S01UN,S04PL,RP4158
437,447.81,S01UN,S05M11,RP8771
437,450.98,S01UN,S05M11,RP6024
437,452.62,S01UN,S05M11,RP6916
437,448.30,S01UN,S06M10,RP1178
437,448.47,S01UN,S06M10,RP3695
437,448.47,S01UN,S06M10,RP2463
437,456.94,S01UN,S06M10,RP8849
437,450.25,S01UN,S06M10,RP1189
437,449.40,S01UN,S07KP,RP3349
437,460.81,S01UN,S08SP,RP5012
437,454.86,S01UN,S09AG,RP7623
437,458.29,S01UN,S09AG,RP2482
437,453.36,S01UN,S09AG,RP4894
437,464.67,S01UN,S10BS,RP7154
437,462.99,S01UN,S11FG,RP2519
437,462.98,S01UN,S11FG,RP3378
437,467.55,S01UN,S12KB,RP5052
437,459.74,S01UN,S12KB,RP1203
437,462.07,S01UN,S13SB,RP5607
437,461.02,S01UN,S13SB,RP5899
437,465.45,S01UN,S14DU,RP6961
437,465.13,S01UN,S15BS,RP5132
437,466.45,S01UN,S15BS,RP8276
437,472.58,S01UN,S15BS,RP3431
437,473.50,S01UN,S15BS,RP4533
437,470.04,S01UN,S16MJ,RP8796
437,474.19,S01UN,S16MJ,RP2566
437,468.37,S01UN,S16MJ,RP6167
437,472.59,S01UN,S16MJ,RP4475
438,451.05,S01UN,S04PL,RP8582
438,455.79,S01UN,S05M11,RP3115
438,448.22,S01UN,S05M11,RP3641
438,451.79,S01UN,S06M10,RP7638
438,455.77,S01UN,S06M10,RP2727
438,450.61,S01UN,S06M10,RP3166
438,454.81,S01UN,S06M10,RP1078
438,451.14,S01UN,S07KP,RP3802
438,458.36,S01UN,S08SP,RP5833
438,460.52,S01UN,S09AG,RP4858
438,458.62,S01UN,S09AG,RP4372
438,460.55,S01UN,S09AG,RP9356
438,458.76,S01UN,S10BS,RP3895
438,464.44,S01UN,S11FG,RP7167
438,460.06,S01UN,S12KB,RP5771
438,463.28,S01UN,S12KB,RP5102
438,471.67,S01UN,S13SB,RP3920
438,468.09,S01UN,S13SB,RP2762
438,470.77,S01UN,S14DU,RP5783
438,467.31,S01UN,S14DU,RP2454
438,473.55,S01UN,S15BS,RP9032
438,466.52,S01UN,S15BS,RP5056
438,467.88,S01UN,S15BS,RP3609
438,468.99,S01UN,S15BS,RP6522
438,473.37,S01UN,S16MJ,RP8696
438,468.49,S01UN,S16MJ,RP4195
438,476.45,S01UN,S16MJ,RP3268
438,469.82,S01UN,S16MJ,RP7533
439,446.53,S01UN,S04PL,RP6668
439,450.63,S01UN,S04PL,RP2196
439,450.79,S01UN,S05M11,RP7712
439,455.98,S01UN,S05M11,RP8850
439,453.07,S01UN,S06M10,RP4626
439,454.66,S01UN,S06M10,RP3922
439,457.29,S01UN,S06M10,RP5937
439,456.51,S01UN,S06M10,RP2267
439,453.65,S01UN,S06M10,RP2098
439,452.80,S01UN,S07KP,RP7099
439,462.02,S01UN,S08SP,RP9585
439,454.77,S01UN,S08SP,RP1803
439,457.35,S01UN,S09AG,RP3186
439,459.33,S01UN,S09AG,RP5322
439,460.77,S01UN,S09AG,RP3317
439,462.23,S01UN,S10BS,RP4022
439,463.65,S01UN,S11FG,RP5547
439,465.74,S01UN,S12KB,RP1536
439,465.72,S01UN,S12KB,RP3866
439,467.64,S01UN,S13SB,RP8383
439,464.70,S01UN,S13SB,RP4267
439,474.72,S01UN,S14DU,RP8416
439,465.81,S01UN,S14DU,RP2246
